frame,line,hc,hasIRQ,status,pc,opcode,cycles,accepted
0,33,117,0,0x00,0x0097,0xED,21,0
0,33,141,0,0x00,0x0097,0xED,21,0
0,33,176,0,0x00,0x0097,0xED,21,0
0,33,176,0,0x00,0x0097,0xED,21,0
0,33,176,0,0x00,0x0097,0xED,21,0
0,33,176,0,0x00,0x0097,0xED,21,0
0,34,0,0,0x00,0x0097,0xED,21,0
0,34,26,0,0x00,0x0097,0xED,21,0
0,34,50,0,0x00,0x0097,0xED,21,0
0,34,74,0,0x00,0x0097,0xED,21,0
0,34,97,0,0x00,0x0097,0xED,21,0
0,34,121,0,0x00,0x0097,0xED,21,0
0,34,144,0,0x00,0x0097,0xED,21,0
0,34,176,0,0x00,0x0097,0xED,21,0
0,34,176,0,0x00,0x0097,0xED,21,0
0,34,176,0,0x00,0x0097,0xED,21,0
0,34,176,0,0x00,0x0097,0xED,21,0
0,35,0,0,0x00,0x0097,0xED,21,0
0,35,30,0,0x00,0x0097,0xED,21,0
0,35,53,0,0x00,0x0097,0xED,21,0
0,35,77,0,0x00,0x0097,0xED,21,0
0,35,101,0,0x00,0x0097,0xED,21,0
0,35,124,0,0x00,0x0097,0xED,21,0
0,35,148,0,0x00,0x0097,0xED,21,0
0,35,176,0,0x00,0x0097,0xED,21,0
0,35,176,0,0x00,0x0097,0xED,21,0
0,35,176,0,0x00,0x0097,0xED,21,0
0,35,176,0,0x00,0x0097,0xED,21,0
0,36,0,0,0x00,0x0097,0xED,21,0
0,36,33,0,0x00,0x0097,0xED,21,0
0,36,57,0,0x00,0x0097,0xED,21,0
0,36,80,0,0x00,0x0097,0xED,21,0
0,36,104,0,0x00,0x0097,0xED,21,0
0,36,128,0,0x00,0x0097,0xED,21,0
0,36,151,0,0x00,0x0097,0xED,21,0
0,36,176,0,0x00,0x0097,0xED,21,0
0,36,175,0,0x00,0x0097,0xED,21,0
0,36,176,0,0x00,0x0097,0xED,21,0
0,36,176,0,0x00,0x0097,0xED,21,0
0,37,0,0,0x00,0x0097,0xED,21,0
0,37,37,0,0x00,0x0097,0xED,21,0
0,37,60,0,0x00,0x0097,0xED,21,0
0,37,84,0,0x00,0x0097,0xED,21,0
0,37,107,0,0x00,0x0097,0xED,21,0
0,37,131,0,0x00,0x0097,0xED,21,0
0,37,154,0,0x00,0x0097,0xED,21,0
0,37,176,0,0x00,0x0097,0xED,21,0
0,37,175,0,0x00,0x0097,0xED,21,0
0,37,176,0,0x00,0x0097,0xED,21,0
0,37,176,0,0x00,0x0097,0xED,21,0
0,38,0,0,0x00,0x0097,0xED,21,0
0,38,40,0,0x00,0x0097,0xED,21,0
0,38,64,0,0x00,0x0097,0xED,21,0
0,38,87,0,0x00,0x0097,0xED,21,0
0,38,111,0,0x00,0x0097,0xED,21,0
0,38,134,0,0x00,0x0097,0xED,21,0
0,38,176,0,0x00,0x0097,0xED,21,0
0,38,176,0,0x00,0x0097,0xED,21,0
0,38,175,0,0x00,0x0097,0xED,21,0
0,38,176,0,0x00,0x0097,0xED,21,0
0,38,176,0,0x00,0x0097,0xED,21,0
0,39,20,0,0x00,0x0097,0xED,21,0
0,39,43,0,0x00,0x0097,0xED,21,0
0,39,67,0,0x00,0x0097,0xED,21,0
0,39,90,0,0x00,0x0097,0xED,21,0
0,39,114,0,0x00,0x0097,0xED,21,0
0,39,138,0,0x00,0x0097,0xED,21,0
0,39,176,0,0x00,0x0097,0xED,21,0
0,39,176,0,0x00,0x0097,0xED,21,0
0,39,175,0,0x00,0x0097,0xED,21,0
0,39,176,0,0x00,0x0097,0xED,21,0
0,40,0,0,0x00,0x0097,0xED,21,0
0,40,23,0,0x00,0x0097,0xED,21,0
0,40,47,0,0x00,0x0097,0xED,21,0
0,40,70,0,0x00,0x0097,0xED,21,0
0,40,94,0,0x00,0x0097,0xED,21,0
0,40,117,0,0x00,0x0097,0xED,21,0
0,40,141,0,0x00,0x0097,0xED,21,0
0,40,176,0,0x00,0x0097,0xED,21,0
0,40,176,0,0x00,0x0097,0xED,21,0
0,40,176,0,0x00,0x0097,0xED,21,0
0,40,176,0,0x00,0x0097,0xED,21,0
0,41,0,0,0x00,0x0097,0xED,21,0
0,41,26,0,0x00,0x0097,0xED,21,0
0,41,50,0,0x00,0x0097,0xED,21,0
0,41,74,0,0x00,0x0097,0xED,21,0
0,41,97,0,0x00,0x0097,0xED,21,0
0,41,121,0,0x00,0x0097,0xED,21,0
0,41,144,0,0x00,0x0097,0xED,21,0
0,41,176,0,0x00,0x0097,0xED,21,0
0,41,176,0,0x00,0x0097,0xED,21,0
0,41,176,0,0x00,0x0097,0xED,21,0
0,41,176,0,0x00,0x0097,0xED,21,0
0,42,0,0,0x00,0x0097,0xED,21,0
0,42,30,0,0x00,0x0097,0xED,21,0
0,42,53,0,0x00,0x0097,0xED,21,0
0,42,77,0,0x00,0x0097,0xED,21,0
0,42,101,0,0x00,0x0097,0xED,21,0
0,42,124,0,0x00,0x0097,0xED,21,0
0,42,148,0,0x00,0x0097,0xED,21,0
0,42,176,0,0x00,0x0097,0xED,21,0
0,42,176,0,0x00,0x0097,0xED,21,0
0,42,176,0,0x00,0x0097,0xED,21,0
0,42,176,0,0x00,0x0097,0xED,21,0
0,43,0,0,0x00,0x0097,0xED,21,0
0,43,33,0,0x00,0x0097,0xED,21,0
0,43,57,0,0x00,0x0097,0xED,21,0
0,43,80,0,0x00,0x0097,0xED,21,0
0,43,104,0,0x00,0x0097,0xED,21,0
0,43,128,0,0x00,0x0097,0xED,21,0
0,43,151,0,0x00,0x0097,0xED,21,0
0,43,176,0,0x00,0x0097,0xED,21,0
0,43,175,0,0x00,0x0097,0xED,21,0
0,43,176,0,0x00,0x0097,0xED,21,0
0,43,176,0,0x00,0x0097,0xED,21,0
0,44,0,0,0x00,0x0097,0xED,21,0
0,44,37,0,0x00,0x0097,0xED,21,0
0,44,60,0,0x00,0x0097,0xED,21,0
0,44,84,0,0x00,0x0097,0xED,21,0
0,44,107,0,0x00,0x0097,0xED,21,0
0,44,131,0,0x00,0x0097,0xED,21,0
0,44,154,0,0x00,0x0097,0xED,21,0
0,44,176,0,0x00,0x0097,0xED,21,0
0,44,175,0,0x00,0x0097,0xED,21,0
0,44,176,0,0x00,0x0097,0xED,21,0
0,44,176,0,0x00,0x0097,0xED,21,0
0,45,0,0,0x00,0x0097,0xED,21,0
0,45,40,0,0x00,0x0097,0xED,21,0
0,45,64,0,0x00,0x0097,0xED,21,0
0,45,87,0,0x00,0x0097,0xED,21,0
0,45,111,0,0x00,0x0097,0xED,21,0
0,45,134,0,0x00,0x0097,0xED,21,0
0,45,176,0,0x00,0x0097,0xED,21,0
0,45,176,0,0x00,0x0097,0xED,21,0
0,45,175,0,0x00,0x0097,0xED,21,0
0,45,176,0,0x00,0x0097,0xED,21,0
0,45,176,0,0x00,0x0097,0xED,21,0
0,46,20,0,0x00,0x0097,0xED,21,0
0,46,43,0,0x00,0x0097,0xED,21,0
0,46,67,0,0x00,0x0097,0xED,21,0
0,46,90,0,0x00,0x0097,0xED,21,0
0,46,114,0,0x00,0x0097,0xED,21,0
0,46,138,0,0x00,0x0097,0xED,21,0
0,46,176,0,0x00,0x0097,0xED,21,0
0,46,176,0,0x00,0x0097,0xED,21,0
0,46,175,0,0x00,0x0097,0xED,21,0
0,46,176,0,0x00,0x0097,0xED,21,0
0,47,0,0,0x00,0x0097,0xED,21,0
0,47,23,0,0x00,0x0097,0xED,21,0
0,47,47,0,0x00,0x0097,0xED,21,0
0,47,70,0,0x00,0x0097,0xED,21,0
0,47,94,0,0x00,0x0097,0xED,21,0
0,47,117,0,0x00,0x0097,0xED,21,0
0,47,141,0,0x00,0x0097,0xED,21,0
0,47,176,0,0x00,0x0097,0xED,21,0
0,47,176,0,0x00,0x0097,0xED,21,0
0,47,176,0,0x00,0x0097,0xED,21,0
0,47,176,0,0x00,0x0097,0xED,21,0
0,48,0,0,0x00,0x0097,0xED,21,0
0,48,26,0,0x00,0x0097,0xED,21,0
0,48,50,0,0x00,0x0097,0xED,21,0
0,48,74,0,0x00,0x0097,0xED,21,0
0,48,97,0,0x00,0x0097,0xED,21,0
0,48,121,0,0x00,0x0097,0xED,21,0
0,48,144,0,0x00,0x0097,0xED,21,0
0,48,176,0,0x00,0x0097,0xED,21,0
0,48,176,0,0x00,0x0097,0xED,21,0
0,48,176,0,0x00,0x0097,0xED,21,0
0,48,176,0,0x00,0x0097,0xED,21,0
0,49,0,0,0x00,0x0097,0xED,21,0
0,49,30,0,0x00,0x0097,0xED,21,0
0,49,53,0,0x00,0x0097,0xED,21,0
0,49,77,0,0x00,0x0097,0xED,21,0
0,49,101,0,0x00,0x0097,0xED,21,0
0,49,124,0,0x00,0x0097,0xED,21,0
0,49,148,0,0x00,0x0097,0xED,21,0
0,49,176,0,0x00,0x0097,0xED,21,0
0,49,176,0,0x00,0x0097,0xED,21,0
0,49,176,0,0x00,0x0097,0xED,21,0
0,49,176,0,0x00,0x0097,0xED,21,0
0,50,0,0,0x00,0x0097,0xED,21,0
0,50,33,0,0x00,0x0097,0xED,21,0
0,50,57,0,0x00,0x0097,0xED,21,0
0,50,80,0,0x00,0x0097,0xED,21,0
0,50,104,0,0x00,0x0097,0xED,21,0
0,50,128,0,0x00,0x0097,0xED,21,0
0,50,151,0,0x00,0x0097,0xED,21,0
0,50,176,0,0x00,0x0097,0xED,21,0
0,50,175,0,0x00,0x0097,0xED,21,0
0,50,176,0,0x00,0x0097,0xED,21,0
0,50,176,0,0x00,0x0097,0xED,21,0
